NUM_BO;DATA_OCORRENCIA_BO;HORA_OCORRENCIA_BO;NATUREZA APURADA;RUBRICA;DESC_PERIODO;DESCR_TIPOLOCAL;LATITUDE;LONGITUDE;BAIRRO;LOGRADOURO;NOME_DELEGACIA_CIRC;NOME_SECCIONAL_CIRC;FLAG_STATUS_CRIME;FLAG_FLAGRANTE;MES;ANO;TURNO;FIM_DE_SEMANA;VIA_PUBLICA;CRIME_DOLOSO
EA6670;2026-03-15;22:30:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Via Pública;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;C;S;3.0;2026.0;noite;1;1;1
EA8335;2026-03-16;05:40:00;TENTATIVA DE HOMICIDIO;FeminicIdio;;Via Pública;-23.7648439;-46.67985;JARDIM NOVO JAU;Rua AmErica do Sul;85º D.P. JARDIM MIRNA;DEL.SEC.6º SANTO AMARO;T;S;3.0;2026.0;madrugada;0;1;0
EB0781;2026-03-16;09:41:00;HOMICIDIO DOLOSO;Morte suspeita;;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;101º D.P. JDIM IMBUIAS;DEL.SEC.6º SANTO AMARO;C;N;3.0;2026.0;manha;0;0;1
EE3477;2026-03-18;06:52:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Entidade Assistencial;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;43º D.P. CIDADE ADEMAR;DEL.SEC.6º SANTO AMARO;T;N;3.0;2026.0;manha;0;0;0
EF0204;2026-03-18;03:00:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;37º D.P. CAMPO LIMPO;DEL.SEC.3º OESTE;T;N;3.0;2026.0;madrugada;0;0;0
EF5636;2026-03-05;22:40:44;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;43º D.P. CIDADE ADEMAR;DEL.SEC.6º SANTO AMARO;C;N;3.0;2026.0;noite;0;0;1
EF8906;2026-03-18;22:40:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Condomínio Residencial;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;59º D.P. JARDIM DOS IPES;DEL.SEC.7º ITAQUERA;C;S;3.0;2026.0;noite;0;0;1
EF9167;2026-03-18;23:16:38;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;50º D.P. ITAIM PAULISTA;DEL.SEC.7º ITAQUERA;C;N;3.0;2026.0;noite;0;0;1
EG6235;2026-03-19;12:20:00;TENTATIVA DE HOMICIDIO;FeminicIdio;;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;42º D.P. PARQUE S. LUCAS;DEL.SEC.5º LESTE;T;S;3.0;2026.0;tarde;0;0;0
EH6599;2026-03-20;03:30:00;LATROCINIO;Roubo (art. 157);;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;01º D.P. SE;DEL.SEC.1º CENTRO;C;N;3.0;2026.0;madrugada;0;0;1
EJ3889;2026-03-21;01:03:00;TENTATIVA DE HOMICIDIO;FeminicIdio;;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;T;S;3.0;2026.0;madrugada;1;0;0
EJ5154;2026-03-21;07:18:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;35º D.P. JABAQUARA;DEL.SEC.2º SUL;C;S;3.0;2026.0;manha;1;0;1
EJ9834;2026-03-21;13:10:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;100º D.P. JDIM HERCULANO;DEL.SEC.6º SANTO AMARO;C;N;3.0;2026.0;tarde;1;0;1
EK1254;2026-03-21;17:40:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Via Pública;-23.6358218;-46.7537529;PARQUE REGINA;Rua Professor LeitAo da Cunha;37º D.P. CAMPO LIMPO;DEL.SEC.3º OESTE;C;N;3.0;2026.0;tarde;1;1;1
EK1516;2026-03-21;18:53:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.5597676;-46.6467362;MORRO DOS INGLESES;Rua dos Ingleses;05º D.P. ACLIMACAO;DEL.SEC.1º CENTRO;T;N;3.0;2026.0;noite;1;1;0
EK1550;2026-03-21;17:00:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Restaurante e Afins;-23.48654235;-46.45568523;SAO MIGUEL;RUA CATLEIAS;63º D.P. VILA JACUI;DEL.SEC.7º ITAQUERA;T;N;3.0;2026.0;tarde;1;0;0
EK2106;2026-03-21;19:04:56;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Centro Comercial/Empresarial;-23.6355407;-46.6286129;VILA ÁGUA FUNDA;Rua Jacape;83º D.P. PARQUE BRISTOL;DEL.SEC.2º SUL;C;S;3.0;2026.0;noite;1;0;1
EK4137;2026-03-21;23:50:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.53811079;-46.59909203;BELEM;AVENIDA CELSO GARCIA;81º D.P. BELEM;DEL.SEC.5º LESTE;T;N;3.0;2026.0;noite;1;1;0
EK4498;2026-03-22;02:47:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Via Pública;-23.7181353;-46.7665152;JARDIM ARACATI;Rua Maria Augusta da Silva;100º D.P. JDIM HERCULANO;DEL.SEC.6º SANTO AMARO;C;N;3.0;2026.0;madrugada;1;1;1
EK8650;2026-03-22;08:03:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.7519327;-46.773643;JARDIM ANGELA;Rua Roberto Amodei;100º D.P. JDIM HERCULANO;DEL.SEC.6º SANTO AMARO;T;N;3.0;2026.0;manha;1;1;0
EK8957;2026-03-22;15:20:00;HOMICIDIO DOLOSO;FeminicIdio;;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;32º D.P. ITAQUERA;DEL.SEC.7º ITAQUERA;C;N;3.0;2026.0;tarde;1;0;1
EK9482;2026-03-22;18:02:56;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Via Pública;-23.6097244;-46.6577304;MOEMA;AVENIDA JUREMA;27º DP DR. IGNACIO FRANCISCO;DEL.SEC.2º SUL;C;N;3.0;2026.0;noite;1;1;1
EK9976;2026-03-22;20:35:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.59058928;-46.65081401;MOEMA;AVENIDA IBIRAPUERA;36º D.P. VILA MARIANA;DEL.SEC.2º SUL;T;N;3.0;2026.0;noite;1;1;0
EL2352;2026-03-23;03:06:00;HOMICIDIO DOLOSO;ComunicaçAo de Obito;;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;21º D.P. VILA MATILDE;DEL.SEC.5º LESTE;C;S;3.0;2026.0;madrugada;0;0;1
EL3277;2026-03-23;06:30:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;64º D.P. CID.AE CARVALHO;DEL.SEC.7º ITAQUERA;T;N;3.0;2026.0;manha;0;0;0
EL3542;2026-03-22;21:35:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Favela;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;53º D.P. PARQUE DO CARMO;DEL.SEC.8º SAO MATEUS;C;N;3.0;2026.0;noite;1;0;1
EL3887;2026-03-23;06:00:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Favela;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;89º D.P. JARDIM TABOAO;DEL.SEC.3º OESTE;T;N;3.0;2026.0;manha;0;0;0
EL4210;2026-03-23;03:33:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Restaurante e Afins;-23.59397689;-46.55078479;VILA EMA;Avenida Vila Ema;42º D.P. PARQUE S. LUCAS;DEL.SEC.5º LESTE;C;N;3.0;2026.0;madrugada;0;0;1
EL5780;2026-03-22;18:35:00;HOMICIDIO DOLOSO;Morte suspeita;;Saúde;-23.50041011;-46.47356342;ERMELINO MATARAZZO;ALAMEDA RODRIGO DE BRUM;62º D.P. ERMELINO MATARAZZO;DEL.SEC.7º ITAQUERA;C;N;3.0;2026.0;noite;1;0;1
EL7116;2026-03-23;10:20:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Via Pública;-23.88492061;-46.7574256;MARSILAC;RUA VITTORIO RASSATI;25º D.P. PARELHEIROS;DEL.SEC.6º SANTO AMARO;C;N;3.0;2026.0;manha;0;1;1
EL7732;2026-03-23;06:25:00;TENTATIVA DE HOMICIDIO;FeminicIdio;;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;92º D.P. PQ. SANTO ANTONIO;DEL.SEC.6º SANTO AMARO;T;S;3.0;2026.0;manha;0;0;0
EM3693;2026-03-23;12:30:00;TENTATIVA DE HOMICIDIO;FeminicIdio;;Condomínio Residencial;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;T;N;3.0;2026.0;tarde;0;0;0
EM3693;2026-03-23;12:30:00;TENTATIVA DE HOMICIDIO;FeminicIdio;;Condomínio Residencial;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;T;N;3.0;2026.0;tarde;0;0;0
EM8619;2026-03-23;03:00:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.46142747;-46.68980758;BRASILANDIA;RUA MANOEL NASCIMENTO PINTO;74º D.P. PARADA TAIPAS;DEL.SEC.4º NORTE;T;N;3.0;2026.0;madrugada;0;1;0
EM8701;2026-03-23;19:43:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Via Pública;-23.4605884;-46.65328572;CACHOEIRINHA;RUA CONDESSA AMALIA MATARAZZO;38º D.P. VILA AMALIA;DEL.SEC.4º NORTE;C;N;3.0;2026.0;noite;0;1;1
EN5377;2026-03-24;09:00:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Via Pública;-23.7283288;-46.6677551;JARDIM TOCA;Rua do Pier;101º D.P. JDIM IMBUIAS;DEL.SEC.6º SANTO AMARO;C;N;3.0;2026.0;manha;0;1;1
EO7883;2026-03-22;02:30:00;LESAO CORPORAL SEGUIDA DE MORTE;LesAo corporal (art. 129);;Restaurante e Afins;-23.6586686;-46.7566838;PARQUE SANTO ANTÔNIO;Rua Manuel Bordalo Pinheiro;92º D.P. PQ. SANTO ANTONIO;DEL.SEC.6º SANTO AMARO;C;N;3.0;2026.0;madrugada;1;0;0
EP0485;2026-03-24;23:00:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;73º D.P. JACANA;DEL.SEC.4º NORTE;T;N;3.0;2026.0;noite;0;0;0
EP8773;2026-03-25;14:54:00;TENTATIVA DE HOMICIDIO;FeminicIdio;;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;59º D.P. JARDIM DOS IPES;DEL.SEC.7º ITAQUERA;T;S;3.0;2026.0;tarde;0;0;0
EQ0478;2026-03-25;13:00:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.77008243;-46.68145389;GRAJAU;RUA MAJOR LUCIO DIAS RAMOS;85º D.P. JARDIM MIRNA;DEL.SEC.6º SANTO AMARO;T;S;3.0;2026.0;tarde;0;1;0
ER4090;2026-03-21;;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);A noite;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;101º D.P. JDIM IMBUIAS;DEL.SEC.6º SANTO AMARO;T;N;3.0;2026.0;desconhecido;1;0;0
ER5834;2026-03-26;15:20:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Via Pública;-23.6482732;-46.7854173;JARDIM MITSUTANI;Rua TemIstocles Aranha;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;C;N;3.0;2026.0;tarde;0;1;1
ER8701;2026-03-26;19:45:42;TENTATIVA DE HOMICIDIO;FeminicIdio;;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;73º D.P. JACANA;DEL.SEC.4º NORTE;T;S;3.0;2026.0;noite;0;0;0
ES1128;2026-03-27;02:13:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.6775236;-46.7941931;JARDIM DOM JOSÉ;Avenida Andorinha-dos-Beirais;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;T;N;3.0;2026.0;madrugada;0;1;0
ES5707;2026-03-27;09:13:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Via Pública;-23.7180346;-46.7842394;PARQUE DO LAGO;Estrada do M'Boi Mirim;100º D.P. JDIM HERCULANO;DEL.SEC.6º SANTO AMARO;C;N;3.0;2026.0;manha;0;1;1
ET2396;2026-03-23;;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);Em hora incerta;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;43º D.P. CIDADE ADEMAR;DEL.SEC.6º SANTO AMARO;T;N;3.0;2026.0;desconhecido;0;0;0
ET5666;2026-03-27;18:25:27;HOMICIDIO DOLOSO;Morte suspeita;;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;100º D.P. JDIM HERCULANO;DEL.SEC.6º SANTO AMARO;C;N;3.0;2026.0;noite;0;0;1
ET6309;2026-03-27;22:05:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Via Pública;-23.542009;-46.609513;BRÁS;Rua Doutor JoAo Alves de Lima;08º D.P. BRAS;DEL.SEC.1º CENTRO;C;N;3.0;2026.0;noite;0;1;1
ET6555;2026-03-27;22:00:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Favela;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;34º D.P. MORUMBI;DEL.SEC.3º OESTE;T;S;3.0;2026.0;noite;0;0;0
EU4907;2026-03-25;04:30:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Via Pública;-23.46054889;-46.68431712;BRASILANDIA;AVENIDA DEPUTADO CANTIDIO SAMPAIO;72º D.P. VILA PENTEADO;DEL.SEC.4º NORTE;C;N;3.0;2026.0;madrugada;0;1;1
EU7341;2026-03-28;14:00:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.77902471;-46.67592862;GRAJAU;RUA DO SCHMIDT;85º D.P. JARDIM MIRNA;DEL.SEC.6º SANTO AMARO;T;N;3.0;2026.0;tarde;1;1;0
EU7341;2026-03-28;14:00:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.77902471;-46.67592862;GRAJAU;RUA DO SCHMIDT;85º D.P. JARDIM MIRNA;DEL.SEC.6º SANTO AMARO;T;N;3.0;2026.0;tarde;1;1;0
EU8411;2026-03-28;20:30:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;44º D.P. GUAIANAZES;DEL.SEC.8º SAO MATEUS;T;S;3.0;2026.0;noite;1;0;0
EU8490;2026-03-28;17:30:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;68º D.P. LAGEADO;DEL.SEC.7º ITAQUERA;T;S;3.0;2026.0;tarde;1;0;0
EU8661;2026-03-28;21:00:00;LATROCINIO;Roubo (art. 157);;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;20º D.P. AGUA FRIA;DEL.SEC.4º NORTE;C;N;3.0;2026.0;noite;1;0;1
EV3815;2026-03-29;14:00:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.6223402;-46.7290238;JARDIM PARQUE MORUMBI;Rua Doutor JosE Pedro de Carvalho Lima;89º D.P. JARDIM TABOAO;DEL.SEC.3º OESTE;T;N;3.0;2026.0;tarde;1;1;0
EV4404;2026-03-29;12:40:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Via Pública;-23.5856558;-46.6553664;VILA MARIANA;Avenida Pedro Alvares Cabral;36º D.P. VILA MARIANA;DEL.SEC.2º SUL;C;N;3.0;2026.0;tarde;1;1;1
EV4610;2026-03-29;15:00:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Via Pública;-23.7108903;-46.7764199;PARQUE DO LAGO;Rua dos Pirarucús;100º D.P. JDIM HERCULANO;DEL.SEC.6º SANTO AMARO;C;N;3.0;2026.0;tarde;1;1;1
EV5878;2026-03-29;17:30:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.51138896;-46.45943447;VILA JACUI;RUA DOS ESCOTEIROS;63º D.P. VILA JACUI;DEL.SEC.7º ITAQUERA;T;S;3.0;2026.0;tarde;1;1;0
EV8106;2026-03-30;01:45:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;100º D.P. JDIM HERCULANO;DEL.SEC.6º SANTO AMARO;C;N;3.0;2026.0;madrugada;0;0;1
EW2257;2026-03-30;08:30:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.5410495;-46.4341159;CONJUNTO RESIDENCIAL JOSÉ BONIFÁCIO;Rua JosE Melani;103º D.P. COHABII/ITAQU.;DEL.SEC.7º ITAQUERA;T;N;3.0;2026.0;manha;0;1;0
EW6589;2026-03-30;12:20:00;LATROCINIO;Roubo (art. 157);;Via Pública;-23.75383624;-46.68087581;GRAJAU;AVENIDA DONA BELMIRA MARIN;101º D.P. JDIM IMBUIAS;DEL.SEC.6º SANTO AMARO;C;N;3.0;2026.0;tarde;0;1;1
EX0421;2026-03-30;14:00:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.41309342;-46.75084707;PERUS;RUA RECANTO DOS HUMILDES;46º D.P. PERUS;DEL.SEC.3º OESTE;T;N;3.0;2026.0;tarde;0;1;0
EX7149;2026-03-31;08:05:24;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.55529836;-46.39527706;GUAIANASES;RUA RAPOSO DA FONSECA;44º D.P. GUAIANAZES;DEL.SEC.8º SAO MATEUS;T;N;3.0;2026.0;manha;0;1;0
EY5931;2026-03-31;14:49:59;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;19º D.P. VILA MARIA;DEL.SEC.4º NORTE;C;N;3.0;2026.0;tarde;0;0;1
EY7571;2026-03-31;14:10:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Via Pública;-23.57239511;-46.52065222;ARICANDUVA;RUA DOUTOR CAETANO ESTELLITA PERNET;41º D.P. VILA RICA;DEL.SEC.8º SAO MATEUS;C;N;3.0;2026.0;tarde;0;1;1
EY9943;2026-03-31;20:25:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Via Pública;-23.4652238;-46.71641028;PIRITUBA;RUA HORTOLANDIA;87º D.P. V. P. BARRETO;DEL.SEC.3º OESTE;C;N;3.0;2026.0;noite;0;1;1
EY9992;2026-03-31;19:10:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Restaurante e Afins;-23.58867302;-46.40163097;CIDADE TIRADENTES;RUA APOSTOLO SIMAO CANANEU;54º D.P. CID. TIRADENTES;DEL.SEC.8º SAO MATEUS;T;N;3.0;2026.0;noite;0;0;0
FC2566;2026-03-22;21:43:00;TENTATIVA DE HOMICIDIO;Feminicídio;;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;98º D.P. JARDIM MIRIAM;DEL.SEC.6º SANTO AMARO;T;N;3.0;2026.0;noite;1;0;0
